id,url,heading,category,date,page,pageSequence,snippet,troveUrl,title.id,title.value,relevance.score,relevance.value,text
6280788,/newspaper/6280788,FATAL FALL DOWN STAIRS.,Article,1889-09-21,10,10,"Between 1 and 2 o'clock this morning a coloured man, whose name is unknown, was taken to the Melbourno Hospital, having fallen down stairs at ""Our Lodgings,"" in",https://trove.nla.gov.au/ndp/del/article/6280788?searchTerm=text%3A%223+little+bourke+street%22%7E0,13,"The Argus (Melbourne, Vic. : 1848 - 1957)",6.7587233,very relevant,"FATAL FALL DOWN STAIRS.

Between 1 and 2 o'clock this TESTS

coloured man, whose name is unknown, w taken to the Melbourne Hospital was,'

taken down stairs at Our Lodgings. 3"" Little Bourke-street When continues, he
was found to be dead

GERMAN firm has contracted to cam do' it complete construction of I S Partly
Odessa The cost is missed a' swing 000,000 marks,

"
6097099,/newspaper/6097099,NEW INSOLVENT.,Article,1885-09-30,6,6,"John Thomas Sayers, of No. 3 Little Bourke-street west, printer. Causes of insolvency—Want of capital and depression in trade. Liabilities, £243 4s. 2d.; assets, £27;",https://trove.nla.gov.au/ndp/del/article/6097099?searchTerm=text%3A%223+little+bourke+street%22%7E0,13,"The Argus (Melbourne, Vic. : 1848 - 1957)",6.5617914,very relevant,"NEW INSOLVENT, John

Thomas Sayers, of No. 3 Little Bourke-street west, printer. Causes of insol-
vency Want of capital and depression in trade. Liabilities, 233 4s. 2d. ;
assets, £27 ; deficiency, £216 4s. 2d. Mr. Anderson,

assignee.

If you do not wish to have a sale of furniture at your private residence, the
best plan is to send it to Beauchamp Brothers' weekly auction laterals Collins
street west. Buyers from all parts of the colony attend their (area.
Settlements day after sale. liberal advances made Out-door sales conducted.

IADVT |

"
138637822,/newspaper/138637822,NEW INSOLVENTS.,Article,1885-10-03,32,32,"Christian Seeber, of Barkly-street, West Brunswick, carter. Causes of insolvency— Want of regular employment, and pressure of creditors. Liabilities, £373 1s.; assets,",https://trove.nla.gov.au/ndp/del/article/138637822?searchTerm=text%3A%223+little+bourke+street%22%7E0,460,"The Australasian (Melbourne, Vic. : 1864 - 1946)",6.1520624,very relevant,"NEW INSOLVENTS.

Christian Seeber, of Barkly-street, West Brunswick, carter. Causes of
insolvency Want of regular employment, and pressure of creditors. Liabilities,
£373 Is.; assets, £322 188. Gd. : deficiency, £50 2a. G<L Mr. Cohen, assignee.

Archibald Cruiekshanlc, of Molesworth atreet, Hotham, baker's assistant Causes
of insolvency-Bad debts and losses in business. Liabilities, £60 lis.; assets,
£3 15a 3d.; de ficiency, i.56 15s. 9d. Mr. Cohen, assignee.

Richard D'Orsny Ogden, of Stntt's Hotel, Bourke-strcet cast, theatrical
manager. Causes of insolvency-Want of capital and of employment, illness of
self and family, and losses in business. Liabilities, £384 10s. 8d.;

[assets, 10s.; deficiency, £384 9s. Sd. Mr.

Anderson, assignee.

I John Thomas Sayers, of No. 3 Little Bourke-street west, printer. Causes of
insol vency-Want of capital and depression in trade. Liabilities, £213 4s.
2<1.; assets, £27 ; deficiency, £21G 4s. 2d. Mr. Anderson, assignee.

"
5735719,/newspaper/5735719,Family Notices,Family Notices,1863-09-22,4,4,,https://trove.nla.gov.au/ndp/del/article/5735719?searchTerm=text%3A%223+little+bourke+street%22%7E0,13,"The Argus (Melbourne, Vic. : 1848 - 1957)",5.5993853,very relevant,"BIRTHS.

BAINES.—On the 20th inst., at Brighton, the wife of

Mr. Edward Baines of a daughter.

CALDWELL.—On the 19th inst., at Queenscliff, the wife

of G. R. Caldwell of a daughter.

ELLIGET.—On the 21st inst., at South Park-cottage,

Fitzroy-street, St. Kilda, Mrs. Edmund Elliget of a daughter.

HARRIS.—On the 19th inst., Mrs. A. Harris, of 3 Little

Bourke-street west, of a daughter.

JACOMB.—On the 21st inst., at Powlett-street, East

Melbourne, Mrs. R. E. Jacomb of a daughter.

MABBOTT.—On the 16th inst., at Kew, Mrs. J. P.

Mabbott of a daughter.

TEMPLETON.—On the 21st inst., at Avoca cottage,

Brighton, Mrs. T. W. Templeton of a son.

MARRIAGE.

CATER—BOWRING.—On the 17th inst., at St. Mark's,

by the Rev. T. B. Cole, W. W. Cater, to Eliza, only daughter of J. P. Bowling,
Esq., late of Jersey.

DEATHS.

BALL.—On the 3rd inst., at Brisbane, Queensland,

of consumption, Clarence Haslewood Ball, Esq., of Samford Station, Pine River,
eldest son of George Palmer Ball, Esq., of New York, late merchant, Melbourne,
and formerly of Mountford, Tasmania, aged twenty-eight years.

PERCY.—On the 21st inst., at his residence, 211

Stephen-street, Melbourne, Mr. William Percy, plasterer, aged fifty-two years.

WILSON.—On tho 16th inst., at Longerenong, Wim-

mera, Florence Isabel Kathleen, the beloved daughter of Samuel and Jeanie
Wilson, aged nine

months.

"
8641355,/newspaper/8641355,"THE CRIME RECORD. HOUSEBREAKING, ROBBERTY, AND POCKET-PICKING.",Article,1891-10-20,7,7,"The inauguration of the spring racing season has had its usual effect upon the crime records at the Russell-street police barracks, and reports of pocket-picking in",https://trove.nla.gov.au/ndp/del/article/8641355?searchTerm=text%3A%223+little+bourke+street%22%7E0,13,"The Argus (Melbourne, Vic. : 1848 - 1957)",5.338568,very relevant,"THE CRIME RECORD. J

HOUSEBREAKING, ROBBERY AND

POCKET-PICKING.

The inauguration of the spring racing season has had its usual effect upon the
crime records at the Russell street police barracks, and reports of pocket
picking in the streets, at the railway stations, and on the racecourses have
commenced to come in rapid!) On Saturday David Kennedy, a lodger at the
Highland Chief Hotel, Frank in street, was robbed of his purse in a crush on
the grand stand at the Caulfield race course during the excitement which
follow ed G Paroo s v actor) The purse contained 20 sovereigns John Dowling
Napier

street South Melbourne, lost 12 Os 6d and Robert Hopton, a miner, at present
visiting Melbourne, lost £28 at the Caulfield Racecourse in a manner similar
to that by which Kennedy suffered

On the 16th just the residence of Mr Robert Leum, Beaconsfield parade Hawthorn
was broken into and robbed of jewellery valued at £8 On Saturday between the
hours of 7 and 11 p in the house occupied by Alfred Sedgeman, tailors cutter,
Glenlyon road Brunswick, was entered by thieves, who had apparently provided
them selves with skeleton keys and who, having thoroughly ransacked the house
selected £12 worth of wearing apparel and escaped with

it.

A Chinese fruiterer named Lee Bow, residing at 3 Little Bourke street, was the
victim of a robbery on Saturday afternoon He placed £14 in silver under the
pillow in his bed, and, hav- inn locked the house, went out for a couple of
hours V, when he returned theliloorswere still locked, but the money had

vanished

Charles Cousins, 29 Palermo street, South Yarra was robbed of his purse, which
contained £8 in single notes and Is 6d in silver and copper, on Sunday
afternoon while getting into the horse tram, connecting the Brunswick line
with the Zoological gardens

"
5834212,/newspaper/5834212,Family Notices,Family Notices,1870-10-08,4,4,,https://trove.nla.gov.au/ndp/del/article/5834212?searchTerm=text%3A%223+little+bourke+street%22%7E0,13,"The Argus (Melbourne, Vic. : 1848 - 1957)",5.3370013,very relevant,"[In order to guard against imposition, notices of

Births, Marriages, and Deaths must be authenticated by some respectable person
in Melbourne to insure their insertion.]

BIRTHS.

CORNWELL.—On the 7th inst., at 147 Lonsdale-street

east, Mrs. Hy. Cornwell of a daughter.

GRANT.—On the 30th ult., at the Quartz Reef, Stawell,

the wife of E. C. Grant of a son.

HARRIS.—On the 4th inst., at 3 Little Bourke-street

west, the wife of Abraham Harris of a son.

MARRIAGES.

GROGAN–DOYLE.—On the 6th inst., at St. Peter and St.

Paul's Church, Emerald-hill, by the Rev. J. O'Driscoll, assisted by the Rev.
P. McCartney, Patrick Grogan, builder, to Anne, relict of Andrew Doyle, of
Sand- ridge.

REES–McMAHON.—On the 10th ult., at St. Mary's,

Williamstown, by the Rev. J. J. McGillicuddy, Mr. William Rees, of
Williamstown, to Mary Ann, the only daughter of the late Thomas McMahon, Esq.,
of the Kororoit Hotel.

ROBERTSON—ROBISON.—On the 27th ult., at 41

Dorcas-street west, Emerald hill, by the Rev. Dr. Macdonald, Thomas, son of
Mr. Alexander Robert- son, baker, Emerald-hill, to Janet Rebecca, youngest
daughter of the late Jared Robison, Esq. Edinburgh papers please copy.

SCOVELL–POLLOCK.—On the 6th inst., at St. Paul's,

Melbourne, Joseph Scovell, second son of Mr. George Scovell, London, to
Margaret Pollock, youngest daughter of Mr. John Pollock, Glasgow.

DEATHS.

LOWES.—On the 5th inst., at Hobart Town, the Hon.

Thomas Yardley Lowes, M.L.C.

MULCAHY.—On the 7th inst., from an accident, Mr.

Thomas Mulcahy, sharebroker, of Collins-street, aged 32 years.

WHING.—On the 5th inst., at Carisbrook, of serous

apoplexy, Mrs. Hannah Whing, sister of Mr. Henry Worthington, licensed
victualler, formerly of Liver- pool, aged 63. Home papers please copy.

"
5811792,/newspaper/5811792,Family Notices,Family Notices,1868-03-24,4,4,,https://trove.nla.gov.au/ndp/del/article/5811792?searchTerm=text%3A%223+little+bourke+street%22%7E0,13,"The Argus (Melbourne, Vic. : 1848 - 1957)",4.621214,very relevant,"[In order to guard against imposition, notlcca of

Births,Marriages, and Deaths must be authenticated by somo respectable person
in Melbourne to insure their Insertion. 1

BIRTHS.

DARGAVILLE. -On the 20th ult., at Nelson, New

Zealand, the wife of J. M. Dargavllle, Esq., of a

son.

DATCH. -At the Patent Slip, Echuca, the wife of John

Datch of a son, stillborn.

FARMER. -On the 22nd inst., Mrs. H. J. Farmer of a

son.

GURNETT. —On the 21st inst., at Carlton, the wife of

W. E. B. Gurnett of a son.

HARRIS. -On the 21st inst., at 3 Little Bourke-street

west, the wife of A. Harris of a daughter.   LEVEY. -On the 21st inst., at
East Melbourne, Mrs.

Oliver Levey of a daughter.

ORNSTIEN. -On the 21st inst., at 7 Burlington-terrace,

East Melbourne, the wife of the Rev. A. F. Ornstien of a daughter.

RUSSELL. -On the 21st inst., at Wurrook, Mrs. Thos.

Russell of a son.

SUMMERFIELD. -On the 23rd inst., at No. 1 Adderley-

cottages, Adderley-street, West Melbourne, the wife of J. W. Summerfield of a
daughter.

WEBSTER. -On the 20th inst., at 17 Spring-street, the

wife of William Webster of a son.

MARRIAGES.

EAGER-WENTWORTH.- On the 4th inst., at St. Luke's

Church, Emerald-hill, James Eager to Ellen Eliza, first daughter of Thomas Bar
Wentworth, Glouces- tershire, England.

GRAHAM-CLUSKY. -On the 20th inst., at the Baptist

Chapel, Collins-street, by the Rev. James Taylor, William Graham to Sophia A.
Clusky.

LUKIN-HALL. -On the 8th January, at Nurindoo,

Balonne River, Queensland, by the Rev. H. J. Campbell, Gresley Lukin, Esq.,
Q.C.S., to Rebekah, fifth daughter of Thomas S. Hall, Esq., of Dart- brook,
Hunter's River, New South Wales.

DEATHS.

GRIFFITHS. -On the 21st inst., at the Poplars, Preston,

Edward Richard, infant son of the late D. Griffiths, Esq., aged two months.

MACDONALD. -On the 23rd inst., killed by a fall from

his horse, the Rev. Angus Macdonald, of Hamilton. MORRIS. -On the 23rd inst.,
at Ridgway-street, Little

Collins-street east, Mary Ann, the beloved daughter of Thomas Arthur and Sarah
Ann Morris, aged thirteen months. London and Birmingham papers please copy.

PIERCE. -On the 10th ult., wrecked near Bird's

Island, in the 29th year of his age, Even Pierce, of Emerald-hill, late chief
officer of the Esperanza, brig, and son-in-law of Thomas Francis Cudyre,

of North Adelaide.

PROCTOR. -On the 23rd inst., at 74 Oxford-street, Col-

lingwood, Anne, the beloved child of George and Johanna Proctor, aged one year
and ten months.

SINCLAIR. -On the 8th January, at Lansdown-place,

Brighton, England, John Sinclair, Esq., formerly of Clairville, Tasmania.

"
11827102,/newspaper/11827102,NEW PATENTS.,Article,1883-09-04,11,11,"On the 27th ult. letters patent were granted by the Attorney-General to Mr. W. C. Dean, of No. 150 Elgin-street, Corlton, for certain improvements in the manufacture of billies,",https://trove.nla.gov.au/ndp/del/article/11827102?searchTerm=text%3A%223+little+bourke+street%22%7E0,13,"The Argus (Melbourne, Vic. : 1848 - 1957)",4.620954,very relevant,"NEW PATENTS.

On the 27th alt letters patent were granted by the Attorney-General to Mr W C.
Dean,  of jSo ISO Elgin street, Carlton, for certain improvements in the
manufacture of billies, pannikins, coffee tins, and such like articles, by
which they can be produced quicker, cheaper, and with a better finish than by
the ordinary processes and to Mr. L E. Joseph, of Russell place Melbourne,
electrical Engineer, for an improved apparatus by which explosive charges can
be tired from the lamp circuit, parts of which apparatus are applicable

to many other electrical machines, their use being conducive to safety) On the
3rd Hist letters patent were also granted to Mr in I Dark, of No 3') Little
Bourke street west, general Smith, for a novel apparatus for straining wire
the Obsentml feature of which is the combination of a wire gripped with a
screw, by revolving which butter through a tapped out the wire 13 strained The
tapped nut is made in the framing of the apparatus, which

also has a convenient contrivance for

gripping the past through which the wire 13 attained the uppers may be placed
in different positions, so as to strain a plain wire  going through the posts
or a barbed wire gone beside the posts, and to Mr J A Luckenbuch, of New York
USA, engineer, for a novel mode of pulverising area and a machine to give
effect to that mode The pull ernation is effected by the concussion or direct
impact of two opposing currents of the material, such currents being produced
by superheated steam or compressed air And to Mr Henry Gerner, of Noall,
Strand, London, for an invention relating to the manu- facts of what are
commonly called rubber goods, and consisting principally in the use of gum
kauri, camphor, -mel Faunas, with rubber and sulphur The object appears to be
to obtain a lighter and more workable composition than is otherwise obtainable
The proportions vary with the nature of the material required to be produced,
and formulae are given us guides Letters patent were also granted at the same
time to Mr li J fcanki y, of London, farmer, living five ntic 11 relating to
internally stoppered bottles for terated waters and con sisting of an improved
method of fastening the elastic seating for the stopper in position,

and of certain novel firms of bottle necks coast quell on such improved method
And lo Messrs Guide is and Klaerr of Inkerman street St Kilda plumbers and
gasfitters for certain improvements in gas stoves or apparatus for cooking by
gas In this case the application was opposed by Mr Jeans, and set it on chums
were consequently dia allowed All the applications were conducted by Mr Waters

"
222591413,/newspaper/222591413,THE CLARKE ESTATE. CLIVEDEN DISPOSED OF.,Article,1909-10-30,32,32,"A sale of almost Historical interest was conducted at the auction rooms of Messrs C. J. and T. Ham, Swanston street, on October 28, when the firm",https://trove.nla.gov.au/ndp/del/article/222591413?searchTerm=text%3A%223+little+bourke+street%22%7E0,621,"Weekly Times (Melbourne, Vic. : 1869 - 1954)",4.49971,very relevant,"THE -CLARKE ESTATE.

CLIVEDEN DISPOSED OF.

a sale 01 almost Historical intei'est j was; conducted at the auction rooms of
Messrs C. J. and T. Ham, Swanston street, ,011 October 28, when the firm -of
fered several valuable and imnortant

city and suburban properties in the es tate of the . late Sir W. J. Clarke.
The lots offered were as ""follow:— ""Beauchampls"" building, 321 Collins:
street; Hammond and Co.'s stores, 376, 378 and 3S0 Flindefs street; -two
2-storey brick shops, 203 and 205 Queen street; three one-stoi-ey "" brick
shops aiid stables, 103 and 105 Collins street; ' stables in Vinee alley;
'.'Cliveden,'1 the family mansion of the Clarke family, iix East Melbourne; .
""Dai jeeling,"" a bi'ick villa at Malyern. Particular interest attached to the
offer, of ""Cliveden,"" which; for some years prior, to her death, was occupied
by Janet Lady Clarke, l and was kept in an exceptional state of repair. The
land on - which the residence stands has a frontage of 264ft. -to Wet- ;
liixgton parade, East Melbourne, by 5a! depth of 165ft.; along tClarendon
street. The block, which comprises one acre, cost L6700; the building L68.751,
and .the fixtures, sux - as/grate' h mantels, L15.666, giving a total cost of
.L9i;il7. "" ' ' "" O ; The' first lot offered was the Ijuiiding known -as
Beauchamp's, which wnt to the ""firm in occupation at L27.000. . The . stone
stores occupied by . Mr Hammond and Co., Fllnders street, on : land 60ft x
74ft, let at a rental . of LlOO a year, were sold rat LlOD a foot alter

spirited bidding. The purchaser was Mr Henry MacDougall. The two 2-story brick
shops on the north-west1 corner Queen street an 3 Little Bourke street, on
land 40£t x 59ft, let at L139 2s ""a year, were started at LI 500, and -raised
rapidly to L2250, at which pi-ice tliey were secured by Mrs Lawlor. The three
one-storey brick shops, 303 and 105 Collins street, on land 4B£t x 143ft Gin,
were called in at L220O. Stone stables .in Vince Alley, on land 65ft x 58ft,
let at L60 a year, were also called, in at L13 a foot. Cliveden commanded the
attention 0! several bidders, but there appeared no tendency to rush the
property. The house with ; its fittings was knocked down to Messrs Baillieu
Patterson and Sons Propy. Ltd., who purchased 011 behalf of the Cliveden
Property Com pany Limited. for L22.000. The bidding started at L20.000, and
rose in L500 bid;-- to the flgui'e mentioned. The company Which purchased this
remarkably fine property will take the furniture.' -with- it at a valuation.
Messrs Baillieu,. Patterson, .who formed the company, state that the premises
will be immediately renovated and lei as residential flats. ""Darjeeiiii'g,""
the villa in Stanhope street, Malvern, 011 land 66ft. x 144ft. Sin., was
started at L600, and sold for L940 to Mr Ji Laidlaw. The sales totalled
L58,19Q. _ -

"
241158908,/newspaper/241158908,THE LAST MOMENT.,Article,1884-02-08,3,3,"The Premier has again betaken himself to Sorrento whence he will return on Monday, Next week the measures to be submitted is the ensuing session will be considered by the",https://trove.nla.gov.au/ndp/del/article/241158908?searchTerm=text%3A%223+little+bourke+street%22%7E0,1190,"The Herald (Melbourne, Vic. : 1861 - 1954)",3.2872596,very relevant,"the last moment.

The Premier hosj again betaken- himself to Sorrento whence bo wi 1 roturn on
Monday, Noxt week tho measures to bo submitted is the ensuing session will bo
considered by ?thfi Cabinet.

The Public Works department have decidod upon calling for tenders for tho
formatioc-of the Portland boat barbor for fishing smoclcs and small craft,
roturnablo on tho 28th inst. There wore some quoor sconos in the General
Sessions Court to-day owing to the way Judge M'Forland rushed throngh tho
business. At one tune, while Dr Madden was addroesingthfi court and reading an
authority, the Judgo ex claimed, "" Next case."" ""Will your Honor not hear me?""
gently suggested Dr Madden- ""Not a bit,"" said the judge Dr Madden roplied that
he would rfespeotfuy iiiei-t upon bis light of audience in that court. The
judgo then threw himself back in his chair and beard him. Later on an appeal
was boing heard, where a man was convicted of vagrancy. A polico sergeant said
tho ap pellant played games of chance. "" We bars boon playing a game of chance
hers all to-day,"" romarkod Dr Madden, who was not in the case. "" What did yoa
Bay, Dr. Madden ?"" asked his Honor. ' Wo have been playing a gamo of obanco,""
repeated, tha Doctor. ""I do not includo your Honor# Youbave boen playing a
lono hand,"" A very agreeable change took place in the weather shortly before
noon. A cool southerly breeze sprang up about this time, whioh hod the effect
of reducingthe temperature with mar vellous rapidity, for tho thermometer
recoded from 84dog in tho shade to 77deg in about a quarter of an hour, Ahoavy
thunderstorm ru-n.tin-nri vnnfnrrTn.v nvnnincr ni-nnnrl GrwUnno- tiuf.

generally the weather has boen fino, and the prospect for the next twenty tour
hours is everything that could too desired for outdoor enjoyment, The heat in
the sun at noon as registered at the Obsorvatory was 134 de gtees. A lady,
named Margaret Fowler, has re ported ;to the polico that whilst riding iu a
'bus yesterday, sho either loBt, or had stolen from her, a gold watch, valued
at £5. After some further pourparlers it boo been decided that the offices
recently oconpiod by the Chief Sooretary upstairs in tho old Trea sury
building shall be allotted to tho Inspector General of Penal Establishments.
The Marcliionoss ofNormanby passoda fair night, but we regret to report from
Dr James's latest bulletin that her ladyship is still some what prostrate so
far asthoother'symptoina of her illness axe concerned. Some time on Thursday
morning early robbery of boots to the value of about £200, was committed at
tho promises of John Brown, No, 3 Little Bourke street west. The robber or
robbets picked the vory best boots in tha shop. An entrance was effected
through ono of the windows in the rear of the pre-

mises. The Steam Navigation Board rocently re ceived a report from Captain
Forbes, of the Geolong, stating that a collision hod nearly oconrrod between
his steamer and the Excelsior on the 10 1 January, and blaming tbo latter
vessel. Th, report was referred to Captain Patriok, of th ExoeUior, for his
remarks, and hi deoied that be was in any way to blame. The board after
considering the matter did not hold an inquiry, but caused both cap tains to
be communicated witb. Tbey were advised to use all caro in navigating the r
vessels, but more especially in the Yarro, amongst the shipping and in the
Goeloug Channel. Che application on behalf of the plaintiff io the caso of Mrs
O'Sbea v The New Australasian G.M.C. Oreswick, for a chang of venue of tbo now
trial from Ballarat to Mel bourne was granted by Mr Justice Hingin- bobbam in
Chambers to-day. Mr""MDer- mott and Mr Isaacs appeared for the plain tiff; and
Mr Hodges for tho defendant. An application on behalf of the same company in
an action by Mrs Serrurier, another ef the widows, to change tho venue from
Molboarn to Ballarat, was refused on similar grounds1 The same counsel
appeared, When the Bills of Exchange Act was passed last session, an inland
bill was defined to b? one made payable in Australia, New Zealand, and
Tasmania, or Fiji, The Queensland Par liament is now discussing a similar
measure, based as ours was upon the lineB of the Im perial moaeur&, but
defining an inland bill as one payable in Queensland only. Mr Service has
telegraphed to Mr Griffith suggesting tho Victorian definition Bhoutd bo
adopted to se cure uniformity of practice. ' Messrs E» B. L. Dickons and Co
have re ceived a telegram from their Wilcannta houso as follows Seventy points
rairi hero yester day, A later telogram fromWilcannia tothe Ex. chaoge states
that 87 pointaof rain folllaat night before the weatlierole&red; up. It is
nowfineand hriotiK lint, 'mntror. nnri mnM ifrin in hnrwwf

for ehoxtly, Messrs Whittingham Bros, have also received a telegram from
Hillstoo, , advising a heavy thundoretorm and rain lost night. One inch foil
all over the WUlanira station. Some time ago amemoiiaT was presented to his
Honor tho Chief Justice by the leading solicitors of this colony avking for an
amend ment in the rules relating to the admission of New South Wales
solicitors to the Supreme Court of Victoria. Their Honors, the judge, bave
accordingly promulgated a new rulo, under whioh the attorneys of New South
Wales are eligible . for- admission, thus es tablishing. .reciprocity betweeu
the two colo nies.

"
